,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74
Qualidade de Internet Móvel,0.15363014751559173,0.00748396146090806,0.1242785217836911,0.02577011057623607,-0.08372357123500578,-0.045486861363088514,-0.1508790213003792,-0.058336654379608194,-0.008540391500331385,-0.11547161407794322,0.16827898581408018,0.0815164113286255,0.10050528615755747,0.10407092610767846,-0.03800185774358479,-0.05809527321210474,0.14780990458808205,-0.08057544492295748,0.328781087713753,-0.030489710261204575,0.16525884320495496,0.07352088663172501,-0.18810790026216648,0.02330233800334265,0.04115103825651949,0.03786828131548881,-0.03209750787086109,-0.10064572116713484,-0.1571971593393729,0.1304451438072949,-0.14903594438223897,0.0922538260451575,-0.23308084308771082,-0.1203176562243272,0.025079795967633697,0.05606171604361353,0.1286491557176199,-0.1563968008523644,0.10617677559961619,-0.13304860359016568,0.07302263865376439,0.114613148322917,0.032984258716595424,0.027411681320565456,-0.13979102016738215,0.11484121521348883,0.06246099829419857,0.42862854242869075,0.07303630378369981,-0.12794360044834371,0.07978196830684114,0.03693072387729164,-0.035005399752039174,-0.13395086134286324,-0.07438042040035191,0.04455644347251947,-0.07121979208825885,0.04063329104738735,-0.12108225467994992,0.023384597305878232,0.013656318040868393,-0.01563461133473122,0.007821838165647882,-0.005741458096464314,-0.0032408867855238162,-0.08181815857126401,-0.10250563945668606,-0.007183240730857455,0.1191553184346777,-0.15389040609297017,0.0016011233748845777,-0.17512776865313667,-0.1024844221394401,-0.001353110469422547
Expectativa de Vida,0.10082894151526302,0.08269997120851842,-0.21226728327019984,-0.018494665269638475,0.018236038176611853,-0.04970215333779347,0.09152595176251407,0.09080584445493396,-0.14643252730008385,-0.07219811856027034,-0.006201305912370857,-0.20063725843293626,-0.01681912161215145,-0.02549594282980521,0.12877654076788367,-0.15849362982147058,0.08822786512378678,-0.04068512751528844,-0.020047549637332254,0.15120717574479636,-0.14920988467851815,0.03933939079073856,-0.16675900190968812,0.14971610775237393,-0.10928199097763056,-0.2224376022868374,-0.029615163438676095,0.0960372017358173,-0.18340374083314517,-0.15520673459447018,0.08520851401844301,0.219258793851446,-0.08306906355568475,0.26628390746637826,0.18096350601482708,0.22012869073172037,-0.11216088261428833,-0.3161892322665512,0.13534138996219475,-0.006186334501735051,-0.15000877976216395,-0.13590756753803535,0.00025635846709562427,0.039266348580909605,0.020569746512346162,-0.02271115425671294,0.017868622480161966,0.11340093330546955,-0.1694563043261256,0.04643547641211705,-0.011264016593743653,-0.01681416555246614,0.04658782087001666,0.14001415124890992,0.21903533030743425,-0.1128680606706731,-0.09209384211132343,0.015572398206468736,-0.005214143822306897,0.0033784556517509196,-0.00033989898232925086,-0.023416627309204838,0.03452081531895043,-0.0026496675171415176,-0.0020334821861515556,-0.06617470905550235,0.02602764415270631,0.13017362179431344,-0.07752254217029755,-0.08385609168100716,0.10208487369734101,0.02131758187649281,-0.02102456654264412,0.0076986974561065735
Mortalidade entre 15 e 50 anos,0.09297041120474349,0.2074021716201363,0.14134029990609642,-0.016622725267602664,0.05703424718039377,-0.10382939713586149,-0.057304776397270794,-0.022566643454540704,0.07011429153723718,0.03509389978755589,-0.08078546005517379,0.20033596186124944,-0.15898651585353954,-0.03826335322142649,-0.045050924895302144,0.02143652557805158,0.07255234271316272,0.09903022825465417,-0.09743668484325677,-0.16308743310408824,0.0004466109481232258,-0.0908677878450703,-0.056947897041918376,-0.0879212116129793,0.06831732212363058,-0.1373799486882868,0.18830975722726767,-0.0010882159116497453,0.21006070555336093,-0.10959594414421987,-0.08738664759824316,0.26205408092489346,-0.054552539303692645,-0.07574941844400812,-0.0363833100322829,0.10101597159972091,-0.08723520497411413,0.10183833863712587,-0.11357501980268206,0.05108736803756633,-0.223596756440539,-0.022423659574538624,0.016667227895849693,-0.07012180137562153,0.023687221502599685,-0.07461874697128071,0.2390828797490444,0.2710995941568729,-0.20318701393501987,0.14810336933079496,0.019420356404579314,-0.23085400401351042,0.03587217264853305,0.11400457659320554,0.05821989873799651,-0.034320299446834124,-0.1594565636301583,0.048942198216471944,0.009056875292694392,-0.04869083842327303,-0.053233312227874696,0.02689690404197117,0.021203663530417832,0.0016413453648757102,0.0010897434590072409,0.11901282715658457,-0.04680977912938389,-0.23411256312377152,0.13942149567011092,0.15081215599887438,-0.1835959628995653,-0.03833890202880284,0.03781192452063792,-0.013845829664411263
Mortalidade por Doenças Crônicas Não Transmissíveis,0.13245839997325604,0.022886291673975555,0.1655921099472224,-0.06685559690248831,0.053593415763806974,0.04533792050025157,0.018829070901600117,-0.1300624934386134,0.06131511969630527,0.28080972858925557,-0.11496736215085634,0.04293647434876057,-0.04064322572762592,-0.0004988090305005716,0.06819226662681194,0.115597671340941,0.03770955355955342,0.2575936762699615,0.10323086096457032,0.0642394624675144,0.11213182573369604,0.04859687135417179,-0.02069556933670126,-0.1918554518810915,-0.07527680650489596,0.12954141994284482,0.0981088344536544,0.15332161293462349,-0.2760137444535165,-0.07694007005335476,0.18165896172905416,-0.1620163536427923,-0.026315796396413252,0.1300251247002696,0.05804686168867143,-0.08955570168031121,-0.005077961346628718,-0.25196241380731565,0.06906683274190989,-0.05956164251509449,-0.19982095352923968,-0.09000592265759284,0.0046683492346760724,0.06844693135627863,0.03853528206841049,0.07619431108363686,-0.2554333284070892,-0.01331560396795635,0.1811043388187853,-0.0461411123970124,-0.0016526088761589508,0.13588144621795634,-0.056736494449585784,0.03413843031411251,0.10844568325485966,-0.10753048796485677,-0.0688339262934914,0.04523176639721925,-0.009597961340572236,0.10694624271686226,0.02987671939509738,0.004317430035612302,0.0065445021693823074,0.00045766933748488895,0.0018309323831173178,0.11982290682912769,-0.0471283973107575,-0.2357060873934179,0.14037049017983136,0.15183868284363364,-0.1848456379224948,-0.038599861842489425,0.03806929737838411,-0.01394007349869869
Obesidade,0.14472579098552138,0.06377683816944178,0.06807156222954608,0.031947854710686986,0.010822142417903335,0.1417464977785682,-0.018785982940627232,0.16174746064084441,-0.13161413138760944,0.04541116018193362,-0.10692861251203584,-0.06364039549156053,-0.11168509682955179,0.2626505262706156,0.13760487151478362,0.003358926968503456,0.10984796763088735,0.027731310109283785,0.15676843031181614,0.09781023235248566,0.06938010967440286,-0.15037100186255514,-0.1634436227711233,0.07153554123786444,-0.10859869203161401,0.0486240789105193,-0.12037557656444695,0.11478178068714481,0.34318543173559,0.07757109711241802,0.01439596913443264,-0.06971442091347502,-0.04657525405051552,-0.09006595605343798,-0.00408848089704264,0.20087527691100565,-0.07190696279677652,0.007529377621593371,0.20852981778266833,0.12843639715916327,0.25780275575582146,-0.1680011528564346,0.0005478672501693545,-0.03246679368680666,-0.18845306409607954,-0.17933315611814687,-0.15295349819369033,-0.05879771109709515,-0.09474980639317834,-0.16050615551859704,-0.043192751215908765,-0.09170661802081947,0.1802168494775297,0.012940442420603153,-0.05024039986759836,-0.06396647192238596,0.21923257528822243,-0.11376912623172128,0.07278539623704432,0.06521480297699847,0.031933472827750164,-0.013327967387030848,0.01619967906010235,0.0015463390678136513,-0.0008420314481263624,0.06728731778816502,-0.02646525218436016,-0.1323622571572488,0.07882594431029812,0.08526598106658921,-0.10380124727222392,-0.021675998680942665,0.02137805682117616,-0.007828137209481945
Suicídios,0.06203037815023338,0.09240720826317611,0.018708028436178612,0.06288067753501668,0.030506674061278667,-0.005599076127648414,-0.03413697437018097,0.08999271557450318,0.025536718802967682,0.13333379243076907,-0.11915091419253104,0.2758355067747594,0.13413096476572225,0.27877699467143074,0.03820408662571357,-0.2517542910534537,-0.1897326786640036,-0.12378094854243672,-0.17091984894171186,-0.08598581397100354,-0.24218235639867203,-0.12782533805675717,0.11887181753760988,0.17742965149758705,0.15703702156787808,-0.08120092218148249,0.16501640839810314,-0.16056498551514983,-0.2020480483645294,-0.048474005377213414,0.25622436231607826,0.19773093320608834,0.08024412685599781,-0.16418616321872367,0.04027355153687057,0.1825564945046137,0.0791405944458036,-0.08549090683527004,0.024844190069171754,-0.1448733876677342,0.17627351965286334,0.06311064635767655,-0.01620814601008469,-0.05092709098298502,-0.17324617732957265,0.030421223023958208,-0.03142184047106554,-0.11978510752329538,0.1469359128690208,-0.0883588585206677,-0.08738229277765264,0.08935018604545901,-0.07114414967969103,0.0027579832763923867,0.057582603743205285,0.03713030716213121,0.008379703450657486,0.015585237087600508,0.01054088218280426,0.011204737785937644,0.0051325266752156595,-0.04021567681771264,-0.0098378289735268,0.0007394000132732188,-9.102647674091857e-06,0.0415775563996472,-0.016353163590057798,-0.08178806041081524,0.048707397664963265,0.052686765549613664,-0.0641399056268192,-0.01339383240855091,0.013209730933183644,-0.0048370900643721695
Áreas Verdes Urbanas,0.07566627369253723,-0.05985631700604325,-0.020956867035942094,-0.12280171894693917,-0.07955637327071706,-0.03543803189133078,0.05822083409114989,-0.2305033553340242,-0.04337738892500647,-0.09335361370570718,0.0699875385439747,-0.21625093520508548,-0.06436471690242468,0.006568462723859521,0.03353976290130959,-0.11626020757194186,0.07110419932467363,-0.2110454220736007,-1.025758824273193e-05,-0.22188733344487635,0.03509913946417656,-0.2764832256063345,-0.2887534682474105,-0.06945032046462649,-0.14077033577869108,0.24223750624008936,0.34039251779809904,-0.06774597891063298,0.10175438795374561,-0.13270575333778983,0.3076765724286721,0.07686857839980488,-0.042123713669115354,0.11496883975117267,0.09362810449914678,-0.08103498450250547,0.06910137497894149,0.12544996282142104,-0.0029849874551353406,0.11287931296437527,0.07605055168622993,0.20041433802791264,-0.06989116732606182,-0.08891637918725372,0.067017396991961,0.10298462230723948,0.05356020001596615,-0.08298054264543349,0.0842246213963578,-0.012132255164803887,0.013609923101785864,0.09616861165956922,0.2062340947315408,-0.05261360466872897,-0.028479765058290862,-0.14394563725138593,-0.06248248847821292,0.022158635479253497,-0.019445686055794213,-0.0027254225772011115,0.027397323668122663,0.024634236171645833,-0.03091117739284066,-0.0008827991497430965,-0.0007090989211120391,2.7755575615628914e-16,1.609823385706477e-15,-1.3183898417423734e-16,5.273559366969494e-16,-2.7755575615628914e-17,-8.326672684688674e-17,-1.8735013540549517e-16,9.71445146547012e-17,2.7755575615628914e-16
Emissões de CO₂ por Habitante,-0.07627006864856317,0.21979678543686576,-0.09566542501314315,0.04185617612866732,-0.09198885848484697,-0.06429319177188014,0.26133151369040897,0.007140898047335626,0.05983946109990147,0.0335364285989095,-0.005759735893971926,-0.14004601069157788,-0.04321160791155977,-0.0065830661259313845,0.002364487204436709,0.0282370901454383,-0.11408109648737152,-0.13376570600161375,-0.01606046409157575,0.09697022760330512,0.07401535406168422,-0.16941417210041287,-0.012847536093727324,-0.053095884463098215,0.03882906953201275,0.062237754823693994,-0.16404277937252287,-0.017799800672397358,-0.09594473704178016,-0.13660089525703528,-0.09162724004980105,-0.08262293349797568,0.11830713616479537,-0.1685752737082934,-0.08505508303430273,-0.03202717299234299,-0.04650390163094312,-0.04198437977028051,-0.18331580834692213,0.06350102795552615,0.12785197374919718,0.012502785590062106,0.2630711994131151,-0.009998065223000632,-0.01631337604839292,0.08470848839587583,-0.06108442632886177,0.27825486622864254,0.15843142721457523,-0.10286542067288512,-0.34419306194671745,-0.08382146475387284,0.10830966868611944,0.21449436587410756,-0.04292719942206845,-0.1549175107541386,-0.005688127055064246,0.38439953366319857,0.08501775382689689,0.0475611229653414,0.04059902200858494,0.05423302183837739,0.015873285282721514,0.0023903511719602782,-0.00034660121323512594,6.973588373426765e-16,2.7755575615628914e-17,-8.604228440844963e-16,-7.216449660063518e-16,8.187894806610529e-16,-5.828670879282072e-16,-2.7755575615628914e-16,1.1102230246251565e-16,-2.220446049250313e-16
Focos de Calor,-0.07939035256556434,0.24846549290877093,-0.10719482839888618,-0.0015562926111215153,-0.14781419776837365,-0.015036979370351691,0.13962631523294813,0.08646477263902441,0.11627394163616987,-0.028518918466473787,-0.11306185634759355,-0.1149951293576869,-0.04738781838489275,0.10030039073462771,-0.07457798443729105,0.007039278421979253,0.019786253343373555,-0.04367939034509842,-0.02796104722531161,0.0412102413535578,0.10624871645994576,-0.06036252219425499,-0.06156610446141173,0.028375047621474206,0.029347969612599632,0.0052168762784632755,-0.04436942607420753,0.006020134482218413,0.08243767612142323,-0.1809059567737349,0.08410759263184521,0.04235574600194996,-0.027587411794437376,-0.13045837427815613,0.0052103343654311155,-0.11433726090096055,-0.030403054515855052,0.027384976591491125,0.14663023593619465,-0.004284175166952467,-0.15624815284241894,-0.16631977810374346,0.027374479505484203,0.0498670505719843,0.010200519549318707,0.294411795174352,0.13248301072717542,0.08975521262286311,0.1821660089367365,0.13914482587218216,0.06138344912220447,0.04103638879143875,-0.11335355494244917,-0.32359577971493303,0.11324890607284951,0.28489177795061943,0.10053552547039526,-0.27823803682841197,0.32140188231223066,0.2190111222516241,0.007150324653625615,0.021709692505128504,0.08324430806819534,0.002673857756368664,-2.3185518844379138e-05,-5.273559366969494e-16,-1.5543122344752192e-15,4.510281037539698e-16,7.216449660063518e-16,-1.1657341758564144e-15,-6.661338147750939e-16,3.885780586188048e-16,-1.887379141862766e-15,-1.6653345369377348e-16
Índice de Vulnerabilidade Climática dos Municípios (IVCM),-0.035932117386899165,0.06304386107121143,-0.1880007499529754,0.0771382971997198,-0.1315002876594476,-0.056075275556486455,-0.06326369245672946,-0.047257658733576874,0.1168398322572471,0.09760803324558982,0.191834553241474,0.10655380761355827,0.18171346850537723,0.008393369166313312,-0.12207947322907953,-0.050100425469727206,-0.06621166900077625,0.031808761763972876,-0.028133459785471965,-0.1224862820850358,0.20494388453206588,0.36431670949474326,0.08187232635379757,-0.28075699464483844,-0.21259757991758874,0.09371796185562464,0.14041400333095763,0.12304899718853793,0.1404323394173338,-0.07193032692254202,-0.057836612006768706,0.10261739789085719,0.009235039448162091,0.1221418655117068,0.16977814204724911,0.3808719891356593,0.022998023870030075,0.0017879760723918288,0.05384751484891151,0.028841282322336202,0.23090750541115745,-0.04602898667295693,-0.006622556256542324,-0.12333292759451542,0.08297361236708552,0.11884867800193606,-0.012754306322479293,-0.07646506031620477,-0.03961324876078959,-0.0051976182242255975,-0.11752797135425551,-0.07702766633757255,-0.13110394918601134,-0.022284517756949337,0.05573184879110048,-0.014985839242760923,0.12927623859566406,0.13732845930452175,0.13739680346004662,0.06324030547626763,0.04385480100503053,0.02603653989400246,0.03981066799359659,0.004063304051511309,-0.000452545120196407,-1.5265566588595902e-16,-1.1657341758564144e-15,-2.220446049250313e-16,-4.85722573273506e-16,1.2490009027033011e-15,4.579669976578771e-16,-2.095545958979983e-15,2.525757381022231e-15,-1.8041124150158794e-16
Supressão da Vegetação Primária e Secundária,0.07037782491800253,0.060243081797042755,0.3058650284502911,0.08318702352834179,-0.03370472000443135,0.08367914253577252,-0.15302191466916704,0.01585813219939162,0.10851125940519378,0.008942690557437731,0.04237617121573509,-0.0032760714047504044,0.08271245550530636,-0.17051745594995352,0.03574459016847846,-0.17331253830143686,0.060328581485281335,-0.1306857900804252,-0.036564482359216444,-0.03055402498833895,0.017983369522309334,0.07628163770164301,-0.004955304595301149,0.03485695691415558,-0.14951003291192477,-0.06161747149999963,-0.08079211468359711,-0.11874373163349004,-0.027934915057473267,0.10251260258712006,0.0807251916652543,0.020871621413556203,0.17787380903785874,0.013340625643842585,-0.04757345178828688,-0.1701255518163039,0.1463490924009518,-0.13908122563056236,0.16879156721749206,0.15713607843244942,0.03435391745003056,-0.08581974665751754,0.159100443001431,-0.033582483694933746,0.3214805843137275,-0.32475996272894525,0.35264909132454325,-0.018168200077966698,0.1730691842702588,-0.12473711118912892,0.02198499858437669,-0.013778503389770387,-0.039798248676533275,0.13180242017349647,0.0822444159380914,-0.09295253397394468,0.08975532551572059,-0.02440085007302506,0.1858214289520557,0.1448573484540022,0.08471172486598952,0.031211988612982758,0.06730065734103426,0.001264209748669351,-0.0010460670391021498,4.440892098500626e-16,-4.440892098500626e-16,-7.771561172376096e-16,4.718447854656915e-16,-2.914335439641036e-16,-1.1102230246251565e-16,8.604228440844963e-16,-9.43689570931383e-16,-1.1102230246251565e-16
Acesso a Programas de Direitos Humanos,0.044897720082981527,-0.009140937209750195,0.16714888990160973,-0.20844879586545167,-0.18458044555449996,0.07676569553454113,0.09844021220201571,0.17537147360051594,-0.017178019632738385,0.03220234990441526,0.20508644416490313,0.04976985704753096,0.02425666905211291,-0.036776056571270116,0.04917211737457795,-0.0991632468358482,0.02232951729677654,-0.06079686059294381,-0.23002108432054677,0.07669351542541547,0.030465583774859237,-0.01762224706834188,0.1380678696877707,-0.06502010906579658,-0.13735432052671043,-0.23632693170137195,-0.049876978245144366,0.23765234305511806,-0.13059038773589035,-0.046713141993024926,0.09292584827509705,-0.18075004141913925,-0.27433570257971623,-0.05997954742680065,0.07731516097067398,-0.07449481107242936,0.018638240433757523,0.23399904574136426,0.033048297836619334,-0.035456292030415434,-0.08872759956389228,0.2154375078545511,-0.0037255351141474748,-0.20303458456688778,-0.1263701170864635,-0.0031917002037622905,-0.007726219060675797,0.052969964820024314,-0.046030382010066644,-0.15419300379490927,0.02084364453872313,-0.11211346153540472,-0.0009326361421590074,-0.054736667499233886,0.05493853121617265,-0.06780081906015736,0.03519877740651754,-0.01571709475245856,0.0631785350819711,0.00410726248935904,-0.017716598417144847,-0.002523281900919036,0.019703599392614294,-0.021344732815151868,-0.43119230100207506,6.107961358914338e-15,-2.980948821118545e-14,-3.8094527532450684e-14,3.019112737590035e-14,-6.13398221105399e-15,-2.087392758642892e-14,-1.0103029524088925e-14,-5.002942504717112e-15,1.7430501486614958e-14
Existência de Ações para Direitos de Minorias,0.00835228650908109,-0.03289732421280874,0.16629547965853617,-0.17886854018575538,-0.15930934067369174,0.14855750231484396,0.17139001595105074,-0.06121597124222185,-0.10215689133900176,-0.0068471513363084135,0.1736525609156614,-0.00896638825074346,-0.08018180418414295,0.011890405427013383,0.0469764778883677,-0.19779712294904808,-0.20750160319406363,0.18296990462241236,0.01427532789661187,0.052205029555666464,0.0010357749635487856,-0.14144725002581077,-0.1822203852644554,-0.19017036028855563,0.2545244213701967,-0.05440369636971294,-0.02882492844391077,-0.06694280161227051,0.1271703182659868,0.07412525300273766,-0.16815343669845695,0.23017091425519154,0.16145223851777293,0.1470545868562914,-0.059352346288872315,0.0386797219406236,0.05826161768806122,-0.10494314193828684,-0.025622750825604737,-0.08593535635943676,0.10771480616251086,-0.18402064946172245,-0.069024276801541,0.16294009784930094,0.1449726856609017,0.002547649599788534,-0.050773133521552084,-0.042647515539781716,0.043013260965340666,0.11638033757718452,-0.03980380613879525,0.08994410270172154,-0.11147364996581426,-0.05558566414977575,-0.08689158572747929,0.03146206037445795,0.01509119869577153,0.03009538127620264,-0.010612429896843063,-0.024588184184552324,0.01376932959924505,-0.0440464926249929,-0.023969471084457766,-0.020652949275180882,-0.4401434018670408,6.661338147750939e-15,-3.0100921755149557e-14,-3.8077180297690916e-14,3.0531133177191805e-14,-6.189493362285248e-15,-2.1718737919229625e-14,-1.0944370409937676e-14,-5.079270337660091e-15,1.7805201757425948e-14
Índice de Atendimento à Demanda de Justiça,0.01686312063041552,0.004968218972425478,0.16463062872827858,0.015206753517248123,-0.1407565886854359,-0.0413044344562304,0.11244844411173048,0.038947214179901705,0.1579685905457723,-0.0039101013528220945,0.21921761876245466,0.2171412000001117,0.10936176287902147,0.04569104178369462,0.18256183529159764,0.11903812397032593,0.16572532245845056,0.02273487491880187,0.11728147200229234,0.0017379008271690005,-0.10073745349665111,0.14054507629875837,-0.010652343465525904,0.4066429857862718,-0.15001204452842493,0.3214045513085528,-0.1078331695045254,-0.10587581268787517,-0.042438547862778314,-0.2463112034492591,-0.05471159232760746,0.14436348562840307,0.12740921224086837,-0.07161269440883605,0.13498421243337164,0.06388711988099552,-0.0673161474646605,0.24249259361917622,-0.08115738114310067,0.08486134377617192,-0.16529163669533484,-0.1368222056938842,0.03150838530425139,0.0405056193603119,0.06088727943657285,-0.032757415805847484,-0.12803971747409612,-0.035795443956511,-0.028000344933100753,0.10728367703806543,-0.002467798660151819,0.17668661043033745,0.1022817497047656,0.03472766799207133,-0.02011620316316911,-0.003587633457378614,0.011213896764946635,0.03274603250013296,-0.015737906571226194,-0.032608005544683044,0.0028510884407455667,-0.006191500992171972,-0.030492678587690544,-0.009751473260925667,-0.17830949062669765,2.8727020762175925e-15,-1.2156942119645464e-14,-1.5584755708175635e-14,1.2753686995381486e-14,-2.3592239273284576e-15,-9.020562075079397e-15,-4.399258735077183e-15,-2.248201624865942e-15,7.278899705198683e-15
Taxa de Congestionamento Líquido de Processos,0.03355389578070254,0.13465896022586626,-0.0841508375793855,0.004403639035277586,0.1262693809084055,-0.10549891749613867,-0.19856446803540112,0.08687432927293742,-0.015756643794833512,-0.13580351021103804,-0.015265038839904276,-0.0931243049296817,0.10731471955613323,-0.07614110597931578,-0.030085227142590237,-0.2970404065022814,0.08404355935806153,0.2996028909972389,0.04098970323898758,0.08436619218628409,-0.05105083950281336,-0.12482099746142253,-0.07919200506381767,-0.28935091482207653,0.08673897860011703,-0.00023358658406498478,-0.2241024217268837,-0.06748994398040335,-0.16836140598270594,-0.06048382955824364,-0.022334988780700143,0.09138630887401944,-0.03690610502678583,-0.11639086796888584,0.2707160087135741,-0.07784088964142444,0.1613192777094144,0.36568064572656067,0.011012237436567124,0.0023551677894842332,-0.046881282759651144,-0.1845592978337932,-0.12983512910431222,-0.23055597136702094,0.031309740591228895,-0.10640245140599022,-0.13106205970854848,-0.03769813951308601,0.06294846267441583,-0.009371225477638908,-0.044415964981018796,0.1065683793524096,0.04828430274967298,0.023373444993692732,-0.059112396941029974,0.031185285782320972,-0.00350881810493045,0.07058771692425339,0.017750212919445237,0.021104190108290913,-0.009526787663925645,0.03619407106903985,-0.020592579768183725,0.006963955377374695,0.15788914216319055,-1.7763568394002505e-15,1.099120794378905e-14,1.3749418270592173e-14,-1.0602629885170245e-14,2.3175905639050143e-15,7.438494264988549e-15,4.3021142204224816e-15,1.6653345369377348e-15,-6.217248937900877e-15
"Acesso à Cultura, Lazer e Esporte",0.11661789473138355,-0.053052881925694975,-0.13582075015062267,-0.24079222019771163,0.00942587345390927,-0.06450270139575282,0.02893974826901314,-0.025418341054798108,-0.015626335212869675,-0.0624795142911733,-0.022798079417694274,0.04341838340445451,0.010904586252823631,0.01186106918992248,0.018751566399109236,-0.034702140107255794,0.0662971259609529,0.10133826426068149,-0.0672408393591914,-0.13631945176663143,0.05422638780501013,0.14475709131024872,0.35149213836751747,-0.08960593232200956,0.1081825019456863,0.17491895093592907,-0.24560486179790694,-0.012013855146579638,0.09346196696508433,-0.003892194024440361,0.19985837534191836,0.2940198676839743,-0.09728760425069019,-0.03291577880869459,-0.03164562908542187,-0.25591738655054824,-0.2506437830569693,-0.18631440749085093,-0.044994337729116214,0.11154194992007667,0.14002294383650554,0.058808525139870074,-0.10088761580394846,0.0011586176148778334,0.012921637600850187,-0.10396189772677224,-0.018984816181884176,0.1844449581615139,-0.0022171453991017363,-0.05008299744570717,-0.038379829964077385,0.05312803362592032,0.1416606961224115,-0.055266339502175105,0.05656812089923418,-0.03881369802119714,0.05695170563994605,-0.05231483466392876,0.0762923732170159,-0.03325613330697372,0.14675263202528374,-0.3289071517892944,-0.12980188947861662,-0.012196208390642779,-0.0024325845945563918,5.238864897449957e-16,7.849623728795052e-17,-1.0096090630185017e-15,9.159339953157541e-16,-1.7607443281164592e-15,1.2212453270876722e-15,-8.049116928532385e-16,3.0531133177191805e-16,3.191891195797325e-16
Gravidez na Adolescência (<19 anos),-0.18970862685343692,0.04604192396735168,0.01642720469833403,0.01936088798580562,0.07290206591715379,0.06655706318499127,-0.005299730924217036,0.029530375470107333,-0.11425679916356261,0.01023676214853715,0.12557862731902208,0.2148465928086522,0.04306200126406348,0.131073342418441,-0.05698673856416035,0.004204987491231195,-0.059937481054380466,-0.18217441870382683,0.09683538371822947,0.07716119604464976,0.06989270769207642,0.03158766623656128,0.04664141661536198,-0.16251478777062228,0.03938584766341215,-0.11633869926634527,0.010147173483316743,-0.007173480605584908,-0.07566485458092714,0.05396623369527609,0.20680237828621656,0.1433316526026142,-0.1883731713111399,0.07187605490404761,0.1450204650642939,-0.1747982674626793,-0.026320190572956925,-0.09813876886550636,-0.1807962098568992,0.42898685395584363,0.04594976257660882,-0.09913984000379257,0.21754390616567323,0.08726935850623085,-0.07419472596291833,-0.10502746192620295,-0.12320387945465018,-0.003882904334612941,-0.031366241195243415,0.23986634214984964,0.020624943497984854,0.03209974289359463,0.08104629477575138,-0.06714182429851472,-0.10977578969672583,0.024907569386248177,0.03994352728280002,-0.07280588104745316,-0.10715162755071622,0.026961078617909386,-0.10381350277095405,0.3578623337524982,0.14078716427042715,0.007969688857295792,0.0008888310884795567,-8.300922883092143e-16,-5.412337245047638e-16,1.6375789613221059e-15,-7.528699885739343e-16,2.0261570199409107e-15,-1.3739009929736312e-15,2.7755575615628914e-16,-1.6653345369377348e-16,-5.516420653606247e-16
Praças e Parques em Áreas Urbanas,0.04673830042708401,0.008900050497807293,-0.03975680401956712,-0.08162268513844755,0.03858197753846408,-0.13253582283647725,-0.07589345456054199,-0.0003140234322669297,0.0009225497564788768,0.2838250712084927,-0.019935940835946315,0.04244281446851469,0.24840503636753264,0.20682020321114813,0.10874710570951877,0.02274707622716295,0.27723401722512736,-0.26863152508927135,-0.13825068136537233,0.25099680902947785,-0.1361048974077043,0.14149201121605362,-0.26257056762669695,-0.26322637520393544,0.08759397868849607,-0.07852751011356585,0.0789327528828733,-0.1438300722238786,-0.06985931025866172,0.014763701376798999,-0.08005036131497163,-0.1211991433669079,0.03654303019134134,0.14618203848790848,-0.237412361408032,-0.06390050251316932,-0.030245049330938346,0.17831547655418503,-0.07252241566697705,0.09880347033255699,0.022814392875760918,-0.06505387035067786,0.009203390323228866,0.07687406327017234,-0.025033155210315794,0.029847448243080332,0.02485044478468368,0.03638161221126346,-0.07817403571850735,0.1100187116278766,0.02176926356947754,0.017462598063642004,0.025745310502724744,-0.023777534625237573,-0.005400168862853898,0.006290995655859333,0.06432872143369521,0.02478484799150177,0.07852434743147924,0.006832087540590365,0.13260617095980273,-0.2809176428905817,-0.13184251101546973,-0.00285434469345254,-0.0007088416705527401,-3.3306690738754696e-16,-7.494005416219807e-16,-1.6653345369377348e-16,1.0200174038743626e-15,-2.7929047963226594e-16,1.1934897514720433e-15,-4.85722573273506e-16,6.661338147750939e-16,4.996003610813204e-16
